Data from Subt6__0__15-54-01-263.txt Node

Date: Wed Oct 20 15:54:01 CEST 2021
User: Praktikum
Spectrometer: USB4F03543
Trigger mode: 4
Integration Time (sec): 1,000000E-2
Scans to average: 40
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
179,969	14,36
180,181	14,36
180,394	14,36
180,606	11,3
180,819	3,3
181,031	14,88
181,243	-4,33
181,456	-6,89
181,668	-1,64
181,88	4,05
182,093	4,4
182,305	2,97
182,518	-5,04
182,73	-6,43
182,942	8,9
183,155	-4,07
183,367	-6,8
183,579	-2,7
183,791	3,15
184,004	-6,33
184,216	14,3
184,428	4,77
184,641	6,36
184,853	13,93
185,065	9,55
185,277	3,61
185,49	1,05
185,702	8,56
185,914	4,49
186,126	11,02
186,338	-2,01
186,551	7,87
186,763	19,28
186,975	26,7
187,187	18,42
187,399	6,97
187,612	3,03
187,824	25,34
188,036	-12,48
188,248	13,82
188,46	16,58
188,672	17,8
188,885	-3,79
189,097	9,68
189,309	14,22
189,521	11,06
189,733	9,2
189,945	13,01
190,157	10,45
190,369	20,79
190,581	3,05
190,794	-11,35
191,006	12,54
191,218	10,42
191,43	-19,64
191,642	9,09
191,854	4,45
192,066	19,15
192,278	-0,96
192,49	8,79
192,702	8,23
192,914	7,7
193,126	3,38
193,338	-6,83
193,55	10,31
193,762	13,28
193,974	-0,14
194,186	21,95
194,398	2,67
194,61	9,11
194,822	9,73
195,034	10,34
195,246	13,89
195,457	15,58
195,669	11,05
195,881	11,5
196,093	15,82
196,305	10,01
196,517	17,74
196,729	18,56
196,941	7,67
197,153	19,1
197,365	5,4
197,576	5,88
197,788	-2,62
198	15,85
198,212	-6,57
198,424	4,36
198,636	4,55
198,847	4,33
199,059	1,25
199,271	3,46
199,483	13,77
199,695	7,28
199,906	0,89
200,118	24,66
200,33	9,36
200,542	16,15
200,753	5,66
200,965	1,38
201,177	-1,88
201,389	4,33
201,6	14,22
201,812	4,41
202,024	10,11
202,235	13,69
202,447	29,92
202,659	0,32
202,871	13,38
203,082	9,85
203,294	5,31
203,506	-6,92
203,717	-1,03
203,929	1,44
204,141	3,65
204,352	12,75
204,564	13,64
204,775	0,54
204,987	17,7
205,199	19,23
205,41	2,55
205,622	-4,13
205,833	9,4
206,045	2,62
206,257	-15,49
206,468	10,51
206,68	-0,65
206,891	12,75
207,103	0,41
207,314	10,98
207,526	14,05
207,737	-9,95
207,949	8,56
208,16	20,57
208,372	22,3
208,583	0,24
208,795	7,84
209,006	11,86
209,218	-8,92
209,429	2,28
209,641	13,91
209,852	21,71
210,064	-2,36
210,275	-1,29
210,487	9,89
210,698	8,33
210,909	-1,79
211,121	12,73
211,332	-0,23
211,544	0,57
211,755	24,49
211,966	2,55
212,178	2,4
212,389	-2,9
212,6	8,65
212,812	12,47
213,023	15,94
213,234	-3,78
213,446	-9
213,657	5,87
213,868	12,79
214,08	-5,16
214,291	10,51
214,502	16,66
214,714	11,1
214,925	25,31
215,136	8,55
215,347	14,77
215,559	22,5
215,77	-0,69
215,981	18,78
216,192	19,14
216,404	7,97
216,615	5,27
216,826	6,01
217,037	20,02
217,249	-1,72
217,46	5,14
217,671	7,84
217,882	-0,6
218,093	2,34
218,304	-1,99
218,516	2,4
218,727	-10,53
218,938	3,42
219,149	17,59
219,36	15,31
219,571	5,77
219,782	25,93
219,993	3,09
220,205	6,21
220,416	4,85
220,627	3,77
220,838	13,31
221,049	-7,53
221,26	9,45
221,471	12,55
221,682	3,94
221,893	9,31
222,104	22,91
222,315	24,33
222,526	7,61
222,737	-3,22
222,948	8,42
223,159	7,82
223,37	15,69
223,581	7,16
223,792	7,21
224,003	2,72
224,214	1,83
224,425	2,37
224,636	3,61
224,847	15,49
225,058	-0,82
225,269	14,99
225,48	4,03
225,691	10,12
225,902	-2,9
226,112	-2,2
226,323	8,87
226,534	13,03
226,745	9,87
226,956	29,39
227,167	16,62
227,378	13,07
227,589	11,28
227,799	2,27
228,01	-1,79
228,221	22,31
228,432	5,91
228,643	1,87
228,853	6,63
229,064	28,1
229,275	8,07
229,486	3,49
229,697	10,63
229,907	-7,38
230,118	3,93
230,329	-6,24
230,54	10,84
230,75	26,09
230,961	3,76
231,172	5,67
231,383	19,97
231,593	11,59
231,804	-1,62
232,015	15,51
232,225	-11,28
232,436	13,06
232,647	17,11
232,857	24,3
233,068	9,04
233,279	0,6
233,489	22,45
233,7	29,57
233,91	7,96
234,121	-5,58
234,332	1,44
234,542	4,34
234,753	22,62
234,964	17,01
235,174	13,28
235,385	7,39
235,595	3,06
235,806	28,17
236,016	26,8
236,227	14,04
236,437	7,77
236,648	6,66
236,858	19,47
237,069	15,06
237,279	19,91
237,49	13,47
237,7	23,94
237,911	23,7
238,121	23,07
238,332	6,53
238,542	4,2
238,753	15,37
238,963	11,11
239,174	10,3
239,384	16,86
239,595	23,36
239,805	4,42
240,015	7,92
240,226	4,68
240,436	21,81
240,647	30,75
240,857	21,62
241,067	26,31
241,278	-1,73
241,488	-5
241,698	19,92
241,909	18,98
242,119	9,59
242,329	11,92
242,54	23,65
242,75	-4,39
242,96	4,31
243,171	14,5
243,381	20,18
243,591	5,85
243,801	4,91
244,012	17,06
