Data from Subt16__5__14-45-45-595.txt Node

Date: Wed Oct 20 14:45:45 CEST 2021
User: Praktikum
Spectrometer: USB4F03543
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
246,324	-5,46
246,534	60,07
246,744	-11,61
246,955	133,8
247,165	55,98
247,375	2,73
247,585	15,02
247,795	-30,04
248,005	86,7
248,215	94,89
248,425	41,64
248,636	66,22
248,846	55,98
249,056	31,4
249,266	-9,56
249,476	39,59
249,686	0,68
249,896	53,93
250,106	17,07
250,316	-23,89
250,526	25,26
250,736	-21,85
250,946	64,17
251,156	-44,37
251,366	19,11
251,576	10,92
251,786	66,22
251,996	68,27
252,206	2,73
252,416	15,02
252,626	-46,42
252,836	47,79
253,046	47,79
253,256	82,6
253,466	41,64
253,676	-25,94
253,885	37,55
254,095	27,31
254,305	21,16
254,515	76,46
254,725	92,84
254,935	68,27
255,145	-64,85
255,355	64,17
255,564	2,73
255,774	-87,38
255,984	-34,13
256,194	88,75
256,404	33,45
256,614	-71
256,823	27,31
257,033	27,31
257,243	2,73
257,453	27,31
257,662	-7,51
257,872	66,22
258,082	107,18
258,292	-58,71
258,501	66,22
258,711	12,97
258,921	-27,99
259,131	-21,85
259,34	51,88
259,55	-15,7
259,76	-75,09
259,969	-19,8
260,179	-17,75
260,389	-1,37
260,598	-9,56
260,808	55,98
261,018	66,22
261,227	6,83
261,437	123,56
261,647	58,03
261,856	37,55
262,066	-23,89
262,275	-9,56
262,485	19,11
262,694	133,8
262,904	58,03
263,114	-54,61
263,323	15,02
263,533	55,98
263,742	-85,33
263,952	-1,37
264,161	27,31
264,371	0,68
264,58	80,55
264,79	86,7
264,999	0,68
265,209	-32,08
265,418	-81,24
265,628	-13,65
265,837	53,93
266,047	10,92
266,256	-68,95
266,466	72,36
266,675	68,27
266,884	-44,37
267,094	15,02
267,303	27,31
267,513	58,03
267,722	96,94
267,931	23,21
268,141	68,27
268,35	-13,65
268,559	-46,42
268,769	15,02
268,978	-13,65
269,187	-25,94
269,397	62,12
269,606	6,83
269,815	47,79
270,025	-13,65
270,234	27,31
270,443	35,5
270,653	-21,85
270,862	8,87
271,071	88,75
271,28	37,55
271,49	23,21
271,699	68,27
271,908	-52,56
272,117	4,78
272,327	41,64
272,536	27,31
272,745	-99,67
272,954	92,84
273,163	80,55
273,372	-48,47
273,582	74,41
273,791	-9,56
274	-1,37
274,209	-27,99
274,418	90,79
274,627	115,37
274,836	43,69
275,046	80,55
275,255	-34,13
275,464	-9,56
275,673	27,31
275,882	-38,23
276,091	-79,19
276,3	80,55
276,509	68,27
276,718	-52,56
276,927	19,11
277,136	49,83
277,345	15,02
277,554	23,21
277,763	98,99
277,972	41,64
278,181	-23,89
278,39	12,97
278,599	68,27
278,808	58,03
279,017	-52,56
279,226	43,69
279,435	64,17
279,644	17,07
279,853	15,02
280,062	-89,43
280,271	19,11
280,48	47,79
280,688	23,21
280,897	25,26
281,106	-21,85
281,315	-25,94
281,524	-7,51
281,733	92,84
281,942	88,75
282,151	-64,85
282,359	15,02
282,568	-27,99
282,777	111,27
282,986	35,5
283,195	33,45
283,403	-27,99
283,612	27,31
283,821	0,68
284,03	-21,85
284,238	29,35
284,447	92,84
284,656	88,75
284,865	68,27
285,073	62,12
285,282	68,27
285,491	-19,8
285,699	4,78
285,908	92,84
286,117	96,94
286,325	15,02
286,534	47,79
286,743	164,52
286,951	-52,56
287,16	-25,94
287,369	37,55
287,577	72,36
287,786	82,6
287,995	103,08
288,203	72,36
288,412	-3,41
288,62	86,7
288,829	72,36
289,037	66,22
289,246	66,22
289,455	-5,46
289,663	15,02
289,872	21,16
290,08	-50,52
290,289	-21,85
290,497	-3,41
290,706	-34,13
290,914	-23,89
291,123	53,93
291,331	92,84
291,54	21,16
291,748	96,94
291,957	176,81
292,165	27,31
292,373	37,55
292,582	-13,65
292,79	47,79
292,999	-9,56
293,207	60,07
293,415	53,93
293,624	-32,08
293,832	64,17
294,041	66,22
294,249	31,4
294,457	29,35
294,666	-81,24
294,874	-7,51
295,082	-56,66
295,291	-1,37
295,499	-79,19
295,707	27,31
295,915	96,94
296,124	125,61
296,332	121,51
296,54	-27,99
296,749	101,03
296,957	92,84
297,165	74,41
297,373	4,78
297,581	41,64
297,79	64,17
297,998	117,42
298,206	86,7
298,414	72,36
298,622	37,55
298,831	12,97
299,039	39,59
299,247	12,97
299,455	49,83
299,663	84,65
299,871	23,21
300,08	72,36
300,288	103,08
300,496	-9,56
300,704	80,55
300,912	-15,7
301,12	72,36
301,328	-5,46
301,536	33,45
301,744	-9,56
301,952	47,79
302,16	51,88
302,368	35,5
302,576	21,16
302,784	31,4
302,992	70,31
303,2	82,6
303,408	62,12
303,616	70,31
303,824	-44,37
304,032	35,5
304,24	58,03
304,448	41,64
304,656	8,87
304,864	68,27
305,072	129,7
305,28	-89,43
305,488	-25,94
305,696	33,45
305,904	2,73
306,111	15,02
306,319	47,79
306,527	-46,42
306,735	64,17
306,943	45,74
307,151	8,87
307,359	-50,52
307,566	39,59
307,774	64,17
307,982	55,98
308,19	-71
308,398	-83,28
308,605	17,07
308,813	25,26
309,021	23,21
309,229	4,78
309,436	43,69
309,644	-64,85
309,852	86,7
310,06	-27,99
310,267	-38,23
310,475	96,94
310,683	88,75
310,89	76,46
311,098	64,17
311,306	21,16
311,513	-7,51
311,721	-3,41
311,929	-5,46
312,136	-11,61
312,344	-44,37
312,552	49,83
312,759	-52,56
312,967	-27,99
313,174	-34,13
313,382	-19,8
313,589	-17,75
313,797	-36,18
314,005	123,56
314,212	-17,75
314,42	23,21
314,627	49,83
314,835	141,99
315,042	-54,61
315,25	-1,37
315,457	-60,76
315,665	-3,41
315,872	66,22
316,08	15,02
316,287	2,73
316,495	-21,85
316,702	33,45
316,909	-62,8
317,117	68,27
317,324	4,78
317,532	23,21
317,739	-13,65
317,946	19,11
318,154	29,35
318,361	27,31
318,569	8,87
318,776	82,6
318,983	-79,19
319,191	-54,61
319,398	37,55
319,605	60,07
319,813	2,73
320,02	-56,66
320,227	-13,65
320,434	23,21
320,642	80,55
320,849	-27,99
321,056	55,98
321,264	72,36
321,471	15,02
321,678	31,4
321,885	82,6
322,092	12,97
322,3	-79,19
322,507	53,93
322,714	-25,94
322,921	10,92
323,128	43,69
323,336	-3,41
323,543	131,75
323,75	158,38
323,957	-7,51
324,164	74,41
324,371	60,07
324,578	133,8
324,786	78,51
324,993	-38,23
325,2	86,7
325,407	82,6
325,614	113,32
325,821	39,59
326,028	-17,75
326,235	98,99
326,442	47,79
326,649	109,22
326,856	158,38
327,063	133,8
327,27	98,99
327,477	111,27
327,684	80,55
327,891	185
328,098	84,65
328,305	109,22
328,512	187,05
328,719	88,75
328,926	154,28
329,133	113,32
329,34	185
329,546	213,67
329,753	201,38
329,96	158,38
330,167	285,35
330,374	174,76
330,581	160,42
330,788	295,59
330,995	215,72
331,201	185
331,408	285,35
331,615	246,44
331,822	209,58
332,029	311,97
332,235	268,97
332,442	281,25
332,649	232,1
332,856	314,02
333,062	262,82
333,269	320,17
333,476	307,88
333,683	471,72
333,889	365,22
334,096	410,28
334,303	443,04
334,509	451,24
334,716	414,37
334,923	547,49
335,129	443,04
335,336	486,05
335,543	430,76
335,749	436,9
335,956	445,09
336,163	533,15
336,369	498,34
336,576	537,25
336,782	514,72
336,989	455,33
337,196	494,24
337,402	514,72
337,609	643,74
337,815	731,81
338,022	664,22
338,228	768,67
338,435	649,89
338,641	778,91
338,848	754,34
339,054	727,71
339,261	834,21
339,467	823,97
339,674	799,39
339,88	920,22
340,087	928,41
340,293	1032,86
340,5	866,97
340,706	971,42
340,912	955,04
341,119	922,27
341,325	1063,58
341,532	1112,73
341,738	1127,07
341,944	1206,94
342,151	1122,97
342,357	1217,18
342,563	1063,58
342,77	1206,94
342,976	1045,15
343,182	1237,66
343,389	1127,07
343,595	1168,02
343,801	1129,11
344,007	1047,19
344,214	1112,73
344,42	1227,42
344,626	1219,22
344,832	1182,36
345,039	1342,1
345,245	1481,36
345,451	1448,6
345,657	1467,03
345,864	1428,12
346,07	1516,18
346,276	1495,7
346,482	1626,77
346,688	1602,19
346,894	1600,15
347,1	1628,82
347,307	1587,86
347,513	1637,01
347,719	1720,98
347,925	1702,54
348,131	1823,37
348,337	1835,66
348,543	1796,75
348,749	1780,37
348,955	1960,59
349,161	1809,04
349,367	1833,61
349,573	1876,62
349,779	2149
349,985	2132,62
350,191	2329,22
350,397	2151,05
350,603	2368,13
350,809	2243,21
351,015	2411,14
351,221	2259,59
351,427	2329,22
351,633	2271,88
351,839	2300,55
352,045	2435,72
352,251	2357,89
352,457	2212,49
352,663	2400,9
352,869	2423,43
353,075	2681,47
353,28	2521,73
353,486	2867,84
353,692	2865,79
353,898	2910,85
354,104	2892,41
354,31	3089,02
354,515	3054,2
354,721	3105,4
354,927	3043,96
355,133	3193,47
355,339	3021,44
355,544	3023,48
355,75	2960
355,956	2894,46
356,162	2751,1
356,367	2792,06
356,573	2599,55
356,779	2683,52
356,984	2452,1
357,19	2632,32
357,396	2415,24
357,602	2493,06
357,807	2419,33
358,013	2691,71
358,218	2368,13
358,424	2574,98
358,63	2751,1
358,835	2976,38
359,041	3060,35
359,247	3279,48
359,452	3443,32
359,658	3631,73
359,863	3564,15
360,069	3469,94
360,274	3492,47
360,48	3541,62
360,685	3213,95
360,891	3408,5
361,097	3359,35
361,302	3555,96
361,508	3662,45
361,713	3424,89
361,918	3566,2
362,124	3777,14
362,329	3799,66
362,535	3906,16
362,74	3910,25
362,946	3932,78
363,151	4016,75
363,357	4129,39
363,562	4043,37
363,767	4192,87
363,973	4418,15
364,178	4211,31
364,383	4444,77
364,589	4409,96
364,794	4467,3
365	4741,73
365,205	5149,28
365,41	5036,64
365,615	5294,68
365,821	5352,02
366,026	5243,48
366,231	5294,68
366,437	5384,79
366,642	5442,14
366,847	5200,48
367,052	5405,27
367,258	5468,76
367,463	5526,1
367,668	5214,81
367,873	5386,84
368,078	5098,08
368,284	5253,72
368,489	5212,76
368,694	5472,86
368,899	5622,36
369,104	5718,61
369,309	5771,86
369,515	5882,45
369,72	5812,82
369,925	5780,05
370,13	5657,17
370,335	5546,58
370,54	5632,6
370,745	5859,92
370,95	5585,49
371,155	5792,34
371,36	5610,07
371,565	5618,26
371,77	5442,14
371,975	5237,34
372,18	5048,93
372,385	5155,42
372,59	5143,13
372,795	5048,93
373	4758,11
373,205	4700,77
373,41	4633,19
373,615	4745,83
373,82	4565,6
374,025	4674,15
374,23	4645,48
374,435	4760,16
374,64	4803,17
374,845	4893,28
375,05	5110,36
375,254	5343,83
375,459	5571,16
375,664	5558,87
375,869	5366,36
376,074	5448,28
376,279	5538,39
376,483	5929,55
376,688	5937,74
376,893	6058,57
377,098	6285,9
377,303	6582,85
377,507	6683,2
377,712	7039,55
377,917	6679,11
378,122	6646,34
378,326	6478,41
378,531	6120,01
378,736	5945,94
378,94	5878,35
379,145	5800,53
379,35	5722,71
379,554	5597,78
379,759	5778
379,964	5761,62
380,168	6025,81
380,373	6021,71
380,578	6136,4
380,782	5861,97
380,987	5884,5
381,191	5417,56
381,396	5120,6
381,601	4858,46
381,805	5028,45
382,01	4434,53
382,214	4209,26
382,419	4133,48
382,623	3951,21
382,828	3732,08
383,032	3988,08
383,237	3902,06
383,441	4153,96
383,646	4250,22
383,85	4661,86
384,055	4921,95
384,259	5024,35
384,464	5390,94
384,668	5286,49
384,872	5366,36
385,077	5266,01
385,281	5317,21
385,486	5251,67
385,69	5206,62
385,894	5401,18
386,099	5435,99
386,303	5464,66
386,507	5653,08
386,712	5605,97
386,916	5565,01
387,12	5483,09
387,325	5548,63
387,529	5567,06
387,733	5464,66
387,937	5859,92
388,142	5565,01
388,346	5888,59
388,55	5737,04
388,754	6429,26
388,959	6300,23
389,163	6693,44
389,367	6941,25
389,571	6924,86
389,775	6908,48
389,98	7236,16
390,184	6912,58
390,388	7645,75
390,592	7170,62
390,796	7522,87
391	7541,3
391,204	7496,25
391,409	7221,82
391,613	7008,83
391,817	6664,77
392,021	6158,92
392,225	5642,84
392,429	5075,55
392,633	4569,7
392,837	4223,59
393,041	4078,19
393,245	4213,35
393,449	4330,09
393,653	4850,27
393,857	5313,11
394,061	6124,11
394,265	6437,45
394,469	6988,35
394,673	7141,95
394,877	7379,51
395,081	7731,76
395,285	7389,75
395,489	6752,84
395,693	6697,54
395,896	6048,33
396,1	5562,97
396,304	5333,59
396,508	5030,49
396,712	5311,07
396,916	5612,12
397,12	6181,45
397,323	6816,32
397,527	7752,24
397,731	8286,76
397,935	8622,63
398,139	9284,12
398,342	9751,06
398,546	9742,87
398,75	9908,76
398,954	10269,2
399,157	9898,52
399,361	10129,94
399,565	10299,92
399,769	10267,15
399,972	10465,8
400,176	10721,8
400,38	10791,43
400,583	10766,85
400,787	11160,06
400,991	10816,01
401,194	11110,91
401,398	11510,27
401,601	11194,88
401,805	11104,77
402,009	11504,12
402,212	10961,41
402,416	11100,67
402,619	11368,96
402,823	11129,34
403,026	11006,47
403,23	10904,07
403,433	11012,61
403,637	10988,03
403,841	10916,36
404,044	11174,4
404,247	11311,61
404,451	11006,47
404,654	11072
404,858	11233,79
405,061	11037,19
405,265	11082,24
405,468	11334,14
405,672	10467,85
405,875	10402,32
406,078	10893,83
406,282	10930,69
406,485	10643,98
406,689	11143,68
406,892	11311,61
407,095	10844,68
407,299	11084,29
407,502	11280,89
407,705	11416,06
407,909	11823,61
408,112	12102,13
408,315	12476,91
408,518	12141,04
408,722	11878,9
408,925	11721,21
409,128	11794,93
409,331	11610,62
409,535	11489,79
409,738	11241,98
409,941	10979,84
410,144	11096,58
410,347	11887,09
410,551	11561,47
410,754	11923,96
410,957	12372,46
411,16	12501,48
411,363	12603,88
411,566	13036
411,769	12939,75
411,973	12722,66
412,176	12644,84
412,379	13062,63
412,582	12915,17
412,785	12595,69
412,988	13093,35
413,191	12327,41
413,394	12464,62
413,597	12708,33
413,8	12902,89
414,003	13064,68
414,206	12667,37
414,409	13175,27
414,612	12503,53
414,815	12888,55
415,018	12614,12
415,221	12753,38
415,424	12751,34
415,627	12956,13
415,83	12823,01
416,033	12780,01
416,235	13367,77
416,438	13210,08
416,641	12868,07
416,844	12595,69
417,047	12519,92
417,25	12126,71
417,453	12440,04
417,655	12083,7
417,858	12581,35
418,061	12372,46
418,264	12130,8
418,467	12614,12
418,669	12591,59
418,872	12485,1
419,075	12425,71
419,278	12202,48
419,48	12454,38
419,683	12687,85
419,886	12464,62
420,089	13367,77
420,291	12532,2
420,494	13402,59
420,697	12900,84
420,899	13111,78
421,102	12534,25
421,305	13044,2
421,507	12714,47
421,71	12712,42
421,912	12526,06
422,115	12624,36
422,318	12153,33
422,52	12243,44
422,723	12497,39
422,925	12722,66
423,128	12317,17
423,33	12143,09
423,533	12186,1
423,735	12712,42
423,938	12687,85
424,14	12685,8
424,343	12380,65
424,545	12876,26
424,748	12055,03
424,95	12380,65
425,153	12773,86
425,355	12409,33
425,558	12923,37
425,76	12229,1
425,962	12319,21
426,165	11954,68
426,367	12866,02
426,57	12861,93
426,772	12212,72
426,974	12317,17
427,177	11966,96
427,379	12282,35
427,581	12374,51
427,784	12722,66
427,986	11678,2
428,188	12155,38
428,39	12638,7
428,593	11506,17
428,795	11952,63
428,997	11559,42
429,2	10643,98
429,402	10584,59
429,604	10551,82
429,806	9763,35
430,008	9761,3
430,211	9818,64
430,413	9959,95
430,615	10611,21
430,817	11788,79
431,019	12497,39
431,221	12685,8
431,423	12685,8
431,626	12859,88
431,828	13072,87
432,03	13038,05
432,232	13062,63
432,434	13627,87
432,636	13916,63
432,838	13459,93
433,04	13339,1
433,242	13470,17
433,444	12433,9
433,646	13062,63
433,848	13476,32
434,05	13441,5
434,252	13412,83
434,454	13795,8
434,656	14268,88
434,858	14385,62
435,06	14451,15
435,262	14412,24
435,464	15313,34
435,666	15288,77
435,868	14500,3
436,07	15335,87
436,271	15782,33
436,473	14895,56
436,675	15004,1
436,877	14389,71
437,079	13994,45
437,281	14264,78
437,482	14324,18
437,684	14326,22
437,886	13711,83
438,088	13595,1
438,29	13535,71
438,491	13857,24
438,693	14191,06
438,895	14494,16
439,097	15413,7
439,298	14721,48
439,5	14541,26
439,702	14467,53
439,903	14223,83
440,105	15200,71
440,307	15608,25
440,508	15610,3
440,71	16122,29
440,912	15299,01
441,113	15528,38
441,315	15847,86
441,517	16165,3
441,718	16255,41
441,92	16138,68
442,121	15714,75
442,323	16568,75
442,524	16064,95
442,726	16105,91
442,928	16110
443,129	16454,06
443,331	15223,23
443,532	16060,85
443,734	16535,98
443,935	16753,07
444,136	15329,73
444,338	16468,4
444,539	15993,27
444,741	15901,11
444,942	15342,02
445,144	15767,99
445,345	15499,71
445,546	16015,8
445,748	15143,36
445,949	15204,8
446,151	15753,66
446,352	16363,95
446,553	16269,75
446,755	16017,85
446,956	17236,39
447,157	16974,25
447,359	16900,52
447,56	16626,09
447,761	16900,52
447,962	16916,9
448,164	17303,97
448,365	16277,94
448,566	16945,58
448,767	16634,28
448,969	17437,09
449,17	16767,4
449,371	17002,92
449,572	17265,06
449,773	17488,29
449,974	17861,02
450,176	17682,84
450,377	18665,87
450,578	18028,95
450,779	17224,1
450,98	16540,08
451,181	17193,38
451,382	16732,59
451,583	17248,68
451,784	16411,06
451,986	17832,35
452,187	16193,97
452,388	16077,24
452,589	15286,72
452,79	16507,31
452,991	15915,45
453,192	16843,18
453,393	16818,6
453,594	17856,92
453,795	16619,95
453,995	16552,37
454,196	16472,5
454,397	17011,11
454,598	16505,26
454,799	17422,75
455	17217,96
455,201	17281,44
455,402	17416,61
455,603	17146,28
